CUSTOMER_NUM,Installment_Purchases,None_Of_the_Purchases,One_Of_Purchase,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,Monthly_Avg_Purchase,Monthly_Avg_Cash,Limit_Usage,Pay_to_MinimumPay,Age_Group,Balance_Group,Payment_Group,Gender,Marital_Status,Occupation_Group
4088634,0,0,0,668.956687,1.0,224.2,148.12,76.08,0.0,0.583333,0.083333,0.416667,0.0,0,9,9500.0,568.336995,272.270427,0.0,12,18.683333333333334,0.0,0.070416493368421,2.087398919016644,46-55,$500-$999,$500-$999,Female,Married,Employed
4111571,0,0,0,2302.184366,1.0,2856.57,922.84,1933.73,0.0,1.0,0.25,1.0,0.0,0,62,2500.0,2914.419813,2173.680619,0.0,12,238.0475,0.0,0.9208737464,1.3407764634441908,36-45,$2000-$2999,$2000+,Female,Single,Employed
4086999,0,0,0,280.142117,1.0,2236.49,758.52,1477.97,0.0,1.0,1.0,0.666667,0.0,0,34,10000.0,1986.838064,233.614975,1.0,12,186.37416666666664,0.0,0.0280142117,8.504754731583454,18-25,$0-$499,$1000-$1999,Male,Single,Employed
4057044,1,0,0,41.833264,1.0,456.36,0.0,456.36,0.0,1.0,0.0,0.916667,0.0,0,14,6000.0,370.996177,163.287618,0.333333,12,38.03,0.0,0.0069722106666666,2.272041086422119,56+,$0-$499,$200-$499,Male,Married,Employed
4094922,0,0,1,2503.107213,1.0,733.9,733.9,0.0,0.0,1.0,1.0,0.0,0.0,0,13,3000.0,1620.193277,857.535876,0.0,12,61.15833333333333,0.0,0.8343690709999999,1.8893591770847384,26-35,$2000-$2999,$1000-$1999,Female,Married,Employed
4094833,0,0,1,191.450711,1.0,1641.07,1641.07,0.0,380.972341,0.666667,0.666667,0.0,0.083333,1,15,500.0,1583.918811,137.046292,0.636364,12,136.75583333333333,31.74769508333333,0.382901422,11.55754590572943,46-55,$0-$499,$1000-$1999,Female,Married,Self-employed
4100315,0,0,0,2762.479434,1.0,2702.47,1526.31,1176.16,0.0,1.0,0.25,1.0,0.0,0,27,11000.0,7596.768364,1013.086448,0.083333,12,225.2058333333333,0.0,0.251134494,7.4986378299673,36-45,$2000-$2999,$2000+,Female,Married,Employed
4105597,0,0,0,388.873921,0.727273,1579.15,1462.35,116.8,0.0,0.583333,0.5,0.25,0.0,0,15,2700.0,451.600059,199.955286,0.0,12,131.59583333333333,0.0,0.1440273781481481,2.258505229014051,18-25,$0-$499,$200-$499,Female,Married,Employed
4111658,0,0,0,208.131845,1.0,2161.38,451.5,1709.88,0.0,1.0,0.166667,1.0,0.0,0,41,4500.0,2059.879468,165.05215,1.0,12,180.115,0.0,0.0462515211111111,12.480173496679685,26-35,$0-$499,$2000+,Female,Single,Employed
4112772,0,0,0,169.088238,1.0,1482.19,446.07,1036.12,0.0,1.0,0.583333,0.666667,0.0,0,26,6000.0,1289.570234,173.686552,0.666667,12,123.51583333333332,0.0,0.028181373,7.424698223038016,36-45,$0-$499,$1000-$1999,Female,Married,Retired
4100933,0,0,0,133.911556,1.0,1446.05,544.45,901.6,0.0,1.0,0.083333,1.0,0.0,0,16,3500.0,1364.121036,186.240772,0.833333,12,120.50416666666666,0.0,0.0382604445714285,7.324502692675694,56+,$0-$499,$1000-$1999,Female,Married,Self-employed
3604339,0,0,0,566.908563,1.0,397.06,303.7,93.36,0.0,0.666667,0.166667,0.583333,0.0,0,12,2100.0,0.0,312.4522915,0.0,12,33.08833333333333,0.0,0.2699564585714285,0.0,36-45,$500-$999,$0-$199,Male,Married,Retired
3122507,0,0,0,53.208422,1.0,498.17,459.02,39.15,0.0,0.916667,0.916667,0.083333,0.0,0,14,15000.0,611.606459,162.94308,0.909091,12,41.51416666666667,0.0,0.0035472281333333,3.753497595602096,56+,$0-$499,$500-$999,Female,Married,Self-employed
4088721,0,0,0,1329.967543,1.0,2009.12,1296.68,712.44,1763.794583,1.0,1.0,1.0,0.25,10,36,2500.0,2715.972095,956.330023,0.0,12,167.42666666666665,146.98288191666668,0.5319870172,2.839994593581844,36-45,$1000-$1999,$2000+,Female,Married,Employed
4100560,0,0,1,994.105777,1.0,126.2,126.2,0.0,0.0,0.833333,0.833333,0.0,0.0,0,10,1950.0,314.302968,417.290247,0.0,12,10.516666666666667,0.0,0.5097978343589743,0.7531998896681619,26-35,$500-$999,$200-$499,Male,Married,Student
4105865,1,0,0,40.089221,1.0,225.0,0.0,225.0,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,325.578502,286.122587,0.166667,12,18.75,0.0,0.0267261473333333,1.1378986378310636,46-55,$0-$499,$200-$499,Female,Single,Self-employed
4112469,1,0,0,57.842746,1.0,689.34,0.0,689.34,0.0,1.0,0.0,1.0,0.0,0,24,1500.0,453.842413,148.28357,0.333333,12,57.445,0.0,0.0385618306666666,3.0606385656887007,36-45,$0-$499,$200-$499,Female,Married,Student
4112240,0,0,0,4194.033835,0.727273,2006.87,420.6,1586.27,0.0,0.666667,0.083333,0.666667,0.0,0,26,21000.0,19714.09728,1479.309409,0.1,12,167.23916666666665,0.0,0.1997158969047619,13.326554377374343,56+,$3000+,$2000+,Female,Married,Self-employed
4114801,0,0,0,353.198215,1.0,3085.69,3032.97,52.72,0.0,1.0,1.0,0.083333,0.0,0,21,8500.0,2690.525687,192.66679,1.0,12,257.1408333333333,0.0,0.0415527311764705,13.96465725618826,46-55,$0-$499,$2000+,Female,Married,Student
4095025,0,0,1,92.440743,0.909091,1080.0,1080.0,0.0,0.0,0.75,0.75,0.0,0.0,0,12,6000.0,1077.058667,169.005281,1.0,12,90.0,0.0,0.0154067905,6.372929062494799,46-55,$0-$499,$1000-$1999,Female,Married,Unemployed
4100458,0,0,0,706.675991,1.0,2721.16,2417.41,303.75,0.0,1.0,0.5,1.0,0.0,0,32,6500.0,4952.900653,280.821958,0.083333,12,226.7633333333333,0.0,0.1087193832307692,17.63715589861388,26-35,$500-$999,$2000+,Male,Married,Retired
3208234,0,0,0,361.319366,1.0,3095.96,1383.56,1712.4,0.0,1.0,0.916667,0.833333,0.0,0,32,14000.0,4003.782858,197.186568,0.583333,12,257.99666666666667,0.0,0.0258085261428571,20.30454152434967,36-45,$0-$499,$2000+,Male,Married,Employed
4112006,0,0,0,498.208616,1.0,4786.61,4397.64,388.97,0.0,0.916667,0.833333,0.5,0.0,0,61,9000.0,3805.669705,163.459999,1.0,12,398.88416666666666,0.0,0.0553565128888888,23.28196334443878,56+,$0-$499,$2000+,Male,Married,Student
4114575,1,0,0,3355.631092,1.0,242.88,0.0,242.88,0.0,1.0,0.0,1.0,0.0,0,12,13500.0,6084.115091,890.639118,0.090909,12,20.24,0.0,0.2485652660740741,6.831178833310575,46-55,$3000+,$2000+,Female,Married,Employed
4002415,0,0,0,260.838885,1.0,2854.11,1797.96,1056.15,0.0,1.0,0.833333,0.916667,0.0,0,51,9500.0,2437.332725,176.283228,1.0,12,237.8425,0.0,0.0274567247368421,13.82623152895748,46-55,$0-$499,$2000+,Female,Married,Employed
4103780,0,0,1,1897.672025,1.0,422.18,422.18,0.0,0.0,1.0,1.0,0.0,0.0,0,12,5500.0,2961.632199,440.30634,0.0,12,35.181666666666665,0.0,0.3450312772727273,6.726299237480887,46-55,$1000-$1999,$2000+,Female,Married,Employed
3574271,0,0,0,1032.241153,1.0,1005.52,464.5,541.02,0.0,1.0,0.5,0.833333,0.0,0,33,3000.0,1866.265366,237.328382,0.0,12,83.79333333333334,0.0,0.3440803843333333,7.863641719851274,46-55,$1000-$1999,$1000-$1999,Male,Married,Employed
4112231,1,0,0,21.580264,0.909091,284.72,0.0,284.72,0.0,0.666667,0.0,0.666667,0.0,0,16,5000.0,344.161416,155.792859,0.8,12,23.72666666666667,0.0,0.0043160528,2.2090962205141893,56+,$0-$499,$200-$499,Male,Married,Retired
4101355,0,0,0,1732.715258,1.0,3244.16,2480.85,763.31,0.0,1.0,0.666667,0.5,0.0,0,29,11500.0,5674.185857,563.827502,0.0,12,270.34666666666664,0.0,0.150670892,10.063691176596777,46-55,$1000-$1999,$2000+,Female,Married,Retired
4111974,0,0,0,1937.246177,1.0,3018.93,1702.62,1316.31,0.0,1.0,1.0,1.0,0.0,0,99,5000.0,3909.837604,444.12429,0.166667,12,251.5775,0.0,0.3874492354,8.803476171051127,56+,$1000-$1999,$2000+,Male,Married,Student
4112303,0,0,0,99.955082,1.0,1222.97,202.97,1020.0,0.0,1.0,0.25,1.0,0.0,0,16,19500.0,1142.077891,185.657751,1.0,12,101.91416666666667,0.0,0.0051259016410256,6.151522814687118,26-35,$0-$499,$1000-$1999,Female,Married,Self-employed
4016423,0,0,0,601.92037,1.0,983.77,603.77,380.0,0.0,0.666667,0.416667,0.25,0.0,0,15,2400.0,389.411161,219.465695,0.0,12,81.98083333333334,0.0,0.2508001541666667,1.7743600474780352,36-45,$500-$999,$200-$499,Female,Married,Self-employed
4110611,1,0,0,1279.325142,1.0,1207.25,0.0,1207.25,0.0,1.0,0.0,1.0,0.0,0,59,1200.0,1282.705869,1300.596775,0.0,12,100.60416666666669,0.0,1.066104285,0.9862440793765616,36-45,$1000-$1999,$1000-$1999,Female,Divorced,Employed
2009454,1,0,0,5747.761139,1.0,1627.69,0.0,1627.69,0.0,1.0,0.0,1.0,0.0,0,49,5500.0,2507.704747,7490.453967,0.0,12,135.64083333333335,0.0,1.045047479818182,0.3347867509830463,56+,$3000+,$2000+,Female,Married,Employed
1094517,0,0,0,8806.866629,1.0,1490.94,0.02,1490.92,2813.063846,1.0,0.166667,1.0,0.166667,4,25,9000.0,2116.662516,3598.719728,0.0,12,124.245,234.42198716666667,0.9785407365555556,0.5881709818998163,26-35,$3000+,$2000+,Female,Single,Employed
1025754,1,0,0,2045.541408,1.0,1067.28,0.0,1067.28,0.0,1.0,0.0,1.0,0.0,0,30,2000.0,2021.775795,3073.416298,0.0,12,88.94,0.0,1.022770704,0.6578268607203176,46-55,$2000-$2999,$2000+,Female,Married,Employed
2765281,1,0,0,143.443832,0.636364,1631.0,0.0,1631.0,0.0,0.583333,0.0,0.583333,0.0,0,7,2500.0,2550.799492,157.269321,1.0,12,135.91666666666666,0.0,0.0573775327999999,16.21930759146598,18-25,$0-$499,$2000+,Female,Married,Employed
3853312,1,0,0,79.189929,1.0,699.12,0.0,699.12,0.0,1.0,0.0,1.0,0.0,0,24,2500.0,697.977603,183.858351,0.583333,12,58.26,0.0,0.0316759716,3.796279033308637,46-55,$0-$499,$500-$999,Female,Married,Retired
3978639,1,0,0,497.908027,1.0,245.39,0.0,245.39,0.0,0.583333,0.0,0.5,0.0,0,7,4000.0,328.796655,165.308304,0.0,12,20.449166666666667,0.0,0.12447700675,1.9889905530698568,26-35,$0-$499,$200-$499,Female,Married,Student
3458071,0,0,1,1535.248256,1.0,857.36,857.36,0.0,0.0,1.0,1.0,0.0,0.0,0,13,6550.0,3239.629759,411.871046,0.083333,12,71.44666666666667,0.0,0.2343890467175572,7.865640934128689,36-45,$1000-$1999,$2000+,Female,Married,Self-employed
4081050,1,0,0,201.3504,1.0,600.0,0.0,600.0,0.0,0.5,0.0,0.416667,0.0,0,6,1000.0,249.066308,184.776562,0.0,12,50.0,0.0,0.2013504,1.3479323638460163,46-55,$0-$499,$200-$499,Male,Married,Employed
3374847,0,0,0,4543.789386,1.0,255.12,5.0,250.12,0.0,0.666667,0.25,0.5,0.0,0,11,8500.0,1703.332126,1121.510137,0.0,12,21.26,0.0,0.5345634571764706,1.518784422721629,26-35,$3000+,$1000-$1999,Male,Married,Retired
3775685,0,0,0,2259.431829,1.0,780.64,199.65,580.99,1227.555485,1.0,0.166667,0.833333,0.333333,6,22,3500.0,663.553502,483.836254,0.0,12,65.05333333333333,102.29629041666668,0.6455519511428571,1.371442293780656,36-45,$2000-$2999,$500-$999,Male,Married,Employed
2750321,0,0,0,437.789873,1.0,1532.1,223.0,1309.1,0.0,0.75,0.166667,0.666667,0.0,0,14,5000.0,1834.368953,212.770698,0.0,12,127.675,0.0,0.0875579746,8.621341990427647,46-55,$0-$499,$1000-$1999,Male,Married,Self-employed
3258728,1,0,0,2025.162877,1.0,778.33,0.0,778.33,0.0,0.916667,0.0,0.916667,0.0,0,28,2000.0,1411.329676,1430.50774,0.0,12,64.86083333333333,0.0,1.0125814385,0.9865935265753962,46-55,$2000-$2999,$1000-$1999,Female,Married,Employed
1375178,0,0,0,140.730723,1.0,1667.13,1063.14,603.99,0.0,1.0,0.916667,0.833333,0.0,0,38,13000.0,1669.260634,208.701639,0.25,12,138.9275,0.0,0.0108254402307692,7.998311091366177,46-55,$0-$499,$1000-$1999,Female,Married,Employed
1354298,0,0,0,62.287137,1.0,1263.29,279.99,983.3,0.0,1.0,1.0,0.583333,0.0,0,25,9500.0,1356.425369,179.894243,0.4,12,105.27416666666666,0.0,0.0065565407368421,7.5401266120561745,18-25,$0-$499,$1000-$1999,Female,Single,Retired
4074507,1,0,0,318.03434,1.0,1277.58,0.0,1277.58,0.0,1.0,0.0,1.0,0.0,0,20,7000.0,552.734714,173.336309,0.0,12,106.465,0.0,0.0454334771428571,3.1887993761307105,26-35,$0-$499,$500-$999,Male,Married,Employed
3890504,0,0,0,6404.955912,1.0,3970.8,2267.0,1703.8,0.0,1.0,0.583333,0.916667,0.0,0,64,7500.0,3879.252512,1868.983718,0.0,12,330.90000000000003,0.0,0.8539941216000001,2.075594599695705,18-25,$3000+,$2000+,Female,Married,Employed
4030576,0,0,0,1403.597712,1.0,1050.83,67.9,982.93,4083.515108,1.0,0.083333,1.0,0.25,4,24,5000.0,4673.520993,982.544984,0.0,12,87.56916666666666,340.2929256666667,0.2807195424,4.756546589830232,46-55,$1000-$1999,$2000+,Female,Single,Self-employed
3309035,0,0,0,469.878834,1.0,1364.99,64.99,1300.0,284.754535,0.5,0.083333,0.416667,0.166667,2,7,2000.0,1849.10398,263.163209,0.2,12,113.74916666666668,23.72954458333333,0.2349394169999999,7.026453230398175,26-35,$0-$499,$1000-$1999,Female,Single,Employed
3869116,1,0,0,1692.755487,0.909091,570.16,0.0,570.16,2817.05225,0.833333,0.0,0.833333,0.333333,7,20,9000.0,6124.31525,362.970189,0.0,12,47.51333333333333,234.75435416666667,0.1880839429999999,16.872777532702553,46-55,$1000-$1999,$2000+,Female,Married,Student
3950617,1,0,0,4264.307261,1.0,222.64,0.0,222.64,249.298208,0.916667,0.0,0.833333,0.25,3,11,4500.0,1017.241855,1225.908506,0.0,12,18.55333333333333,20.774850666666666,0.9476238357777778,0.8297861137444461,46-55,$3000+,$1000-$1999,Female,Married,Employed
3736964,0,0,0,4503.390811,1.0,1634.74,1376.0,258.74,94.837161,1.0,0.333333,1.0,0.083333,1,38,13000.0,1094.345336,1194.234398,0.0,12,136.22833333333332,7.90309675,0.3464146777692308,0.916357239276238,56+,$3000+,$1000-$1999,Female,Married,Employed
4078928,0,0,1,4479.115547,1.0,759.15,759.15,0.0,2493.111705,1.0,1.0,0.0,0.25,6,12,6000.0,994.500495,1384.111493,0.0,12,63.2625,207.75930875,0.7465192578333334,0.7185118395660919,46-55,$3000+,$500-$999,Female,Married,Employed
3613886,1,0,0,598.78776,1.0,519.0,0.0,519.0,0.0,0.818182,0.0,0.636364,0.0,0,9,4500.0,621.255763,210.248259,0.0,11,47.18181818181818,0.0,0.1330639466666666,2.9548675739569386,36-45,$500-$999,$500-$999,Female,Married,Self-employed
3862374,0,0,1,3143.928913,1.0,3055.87,3055.87,0.0,0.0,0.75,0.75,0.0,0.0,0,26,4500.0,2198.293667,784.387878,0.0,12,254.65583333333333,0.0,0.6986508695555556,2.802559458982358,46-55,$3000+,$2000+,Female,Single,Employed
4082381,0,0,0,5580.530306,1.0,2470.4,457.73,2012.67,1652.878895,0.5,0.083333,0.5,0.083333,1,19,9500.0,3340.041274,3024.949485,0.0,12,205.86666666666667,137.73990791666668,0.587424242736842,1.1041643143339963,36-45,$3000+,$2000+,Female,Married,Retired
2706368,0,0,0,576.635957,1.0,1671.6,480.0,1191.6,0.0,1.0,0.333333,1.0,0.0,0,48,1800.0,1021.907217,179.585842,0.0,12,139.29999999999998,0.0,0.3203533094444444,5.690355128329102,46-55,$500-$999,$1000-$1999,Female,Married,Student
3165702,0,0,1,1534.969344,1.0,1476.19,1476.19,0.0,0.0,1.0,1.0,0.0,0.0,0,23,2500.0,1493.919986,382.989143,0.0,12,123.01583333333332,0.0,0.6139877376,3.9006849497036526,36-45,$1000-$1999,$1000-$1999,Female,Married,Student
3225088,0,0,1,4994.04832,1.0,2506.89,2506.89,0.0,0.0,0.75,0.75,0.0,0.0,0,30,8500.0,1230.219396,1646.973276,0.0,12,208.9075,0.0,0.5875350964705882,0.7469577156636268,18-25,$3000+,$1000-$1999,Male,Married,Self-employed
3334769,0,0,0,4700.106602,1.0,2570.0,492.46,2077.54,124.563782,0.75,0.166667,0.666667,0.166667,2,40,4500.0,3259.958288,5620.295192,0.0,12,214.16666666666663,10.380315166666668,1.0444681337777777,0.5800332859100117,18-25,$3000+,$2000+,Male,Married,Employed
3176298,0,0,0,1207.888199,0.875,1342.36,1037.96,304.4,1738.109478,0.875,0.875,0.5,0.25,2,27,4000.0,288.883026,312.026316,0.0,8,167.795,217.26368475,0.3019720497499999,0.9258290444963622,56+,$1000-$1999,$200-$499,Female,Married,Employed
3087919,0,0,0,87.442862,0.818182,786.32,186.32,600.0,0.0,0.636364,0.090909,0.545455,0.0,0,7,7500.0,881.284581,97.186371,0.666667,11,71.48363636363636,0.0,0.0116590482666666,9.067985273367189,46-55,$0-$499,$500-$999,Female,Married,Unemployed
3099410,1,0,0,123.394089,0.909091,1450.68,0.0,1450.68,0.0,1.0,0.0,1.0,0.0,0,20,6000.0,1583.421932,137.826186,0.454545,12,120.89,0.0,0.0205656815,11.488542039464113,36-45,$0-$499,$1000-$1999,Male,Married,Employed
3974005,0,0,0,395.052994,1.0,1239.46,752.28,487.18,0.0,0.666667,0.416667,0.416667,0.0,0,14,1500.0,401.217047,177.766827,0.0,12,103.28833333333334,0.0,0.2633686626666667,2.2569849154139425,56+,$0-$499,$200-$499,Male,Married,Self-employed
4025119,0,0,0,1492.039988,1.0,4106.15,2688.46,1417.69,734.816479,0.333333,0.25,0.416667,0.083333,1,50,12000.0,9678.173119,606.899183,0.5,12,342.1791666666666,61.23470658333333,0.1243366656666666,15.946920658484393,18-25,$1000-$1999,$2000+,Female,Married,Retired
3899751,0,0,0,636.669685,1.0,2022.38,1892.38,130.0,0.0,0.916667,0.916667,0.333333,0.0,0,19,6000.0,939.306791,301.000749,0.0,12,168.53166666666667,0.0,0.1061116141666666,3.1206128028605007,56+,$500-$999,$500-$999,Female,Married,Self-employed
3438884,0,0,0,223.772475,1.0,3654.08,291.41,3362.67,0.0,1.0,0.166667,1.0,0.0,0,32,2500.0,3301.334578,180.338402,0.333333,12,304.50666666666666,0.0,0.08950899,18.306331548840053,56+,$0-$499,$2000+,Female,Single,Self-employed
4073949,0,0,0,1122.603377,1.0,883.73,457.62,426.11,0.0,0.833333,0.333333,0.75,0.0,0,26,3000.0,632.062443,568.410749,0.0,12,73.64416666666666,0.0,0.3742011256666666,1.1119818619052892,36-45,$1000-$1999,$500-$999,Female,Married,Student
3751034,0,0,0,805.131074,1.0,795.54,167.4,628.14,418.482499,1.0,0.166667,1.0,0.083333,1,20,1700.0,1804.065076,261.258072,0.0,12,66.295,34.873541583333335,0.4736065141176471,6.905298895415564,18-25,$500-$999,$1000-$1999,Male,Married,Employed
2603669,0,0,0,2070.069187,1.0,1382.57,1077.75,304.82,0.0,1.0,0.666667,0.833333,0.0,0,33,2400.0,1580.0815,466.772558,0.0,12,115.21416666666666,0.0,0.8625288279166667,3.385120810808248,18-25,$2000-$2999,$1000-$1999,Female,Married,Unemployed
1073069,1,0,0,52.229659,1.0,565.5,0.0,565.5,101.137379,1.0,0.0,1.0,0.083333,1,14,8500.0,2768.795805,199.803721,0.25,12,47.125,8.428114916666667,0.0061446657647058,13.857578783530265,56+,$0-$499,$2000+,Female,Married,Employed
2468770,0,0,0,2597.400267,1.0,1748.73,518.44,1230.29,0.0,1.0,0.416667,1.0,0.0,0,31,6500.0,2497.488126,1584.520204,0.0,12,145.7275,0.0,0.3996000410769231,1.576179413613839,18-25,$2000-$2999,$2000+,Male,Married,Employed
2297583,0,0,0,4102.599015,1.0,1483.12,1085.19,397.93,1992.715742,0.833333,0.25,0.583333,0.166667,3,30,5000.0,1357.36111,1919.690041,0.0,12,123.59333333333332,166.05964516666668,0.8205198029999999,0.7070730591970602,36-45,$3000+,$1000-$1999,Male,Married,Employed
3189391,0,0,0,456.648662,1.0,3355.33,2305.33,1050.0,0.0,0.916667,0.583333,0.833333,0.0,0,27,6500.0,2087.871747,207.584121,0.363636,12,279.61083333333335,0.0,0.0702536403076923,10.057954996471045,36-45,$0-$499,$2000+,Female,Married,Employed
4083081,0,0,0,285.813075,1.0,3220.09,2941.39,278.7,0.0,1.0,1.0,0.416667,0.0,0,24,15000.0,826.764555,212.075152,1.0,12,268.34083333333336,0.0,0.019054205,3.8984508425579247,46-55,$0-$499,$500-$999,Male,Single,Employed
4014784,0,0,0,327.445978,1.0,4305.05,2905.71,1399.34,0.0,1.0,0.916667,0.916667,0.0,0,38,9500.0,4030.061017,197.534405,0.666667,12,358.75416666666666,0.0,0.0344679976842105,20.401818189595883,18-25,$0-$499,$2000+,Male,Single,Student
1119422,0,0,0,155.644239,0.727273,1626.83,828.85,797.98,0.0,0.75,0.75,0.166667,0.0,0,17,13000.0,1924.101393,123.522314,0.571429,12,135.56916666666666,0.0,0.0119726337692307,15.576953917816017,18-25,$0-$499,$1000-$1999,Female,Married,Student
3936209,0,0,0,4263.008734,1.0,3522.57,1482.0,2040.57,2485.845274,1.0,0.333333,1.0,0.25,6,25,6000.0,1165.621928,1520.54755,0.0,12,293.5475,207.1537728333333,0.7105014556666667,0.766580386124722,18-25,$3000+,$1000-$1999,Male,Single,Employed
2925118,0,0,0,3563.23692,1.0,709.9,609.9,100.0,779.264494,1.0,1.0,0.083333,0.166667,2,16,7000.0,826.576112,817.39586,0.0,12,59.15833333333333,64.93870783333334,0.5090338457142857,1.0112310967662597,36-45,$3000+,$500-$999,Male,Widowed,Employed
3926445,0,0,0,2516.753364,1.0,606.62,598.95,7.67,0.0,0.833333,0.833333,0.083333,0.0,0,14,2750.0,1043.617154,1342.522124,0.0,12,50.55166666666667,0.0,0.9151830414545457,0.7773556467662354,26-35,$2000-$2999,$1000-$1999,Male,Married,Self-employed
4035923,0,0,0,1199.942209,1.0,1447.01,306.31,1140.7,49.912813,0.916667,0.166667,0.916667,0.083333,1,19,2400.0,642.723723,457.255269,0.0,12,120.58416666666666,4.159401083333333,0.4999759204166666,1.4056125026303414,18-25,$1000-$1999,$500-$999,Female,Married,Employed
4083901,0,0,1,80.062693,1.0,727.27,727.27,0.0,0.0,0.583333,0.583333,0.0,0.0,0,11,20000.0,822.928249,206.656437,0.916667,12,60.60583333333333,0.0,0.00400313465,3.982107990180824,46-55,$0-$499,$500-$999,Male,Divorced,Employed
3341494,0,0,0,839.897907,1.0,1869.88,815.11,1054.77,0.0,1.0,0.363636,0.909091,0.0,0,30,4000.0,999.235386,280.393252,0.0,11,169.98909090909092,0.0,0.20997447675,3.5636927025619,36-45,$500-$999,$500-$999,Female,Married,Employed
4024083,1,0,0,128.175207,0.818182,182.94,0.0,182.94,0.0,0.833333,0.0,0.833333,0.0,0,10,5000.0,1391.649702,186.774371,0.3,12,15.245,0.0,0.0256350414,7.450967145808243,46-55,$0-$499,$1000-$1999,Female,Married,Employed
3909133,1,0,0,47.6368,0.727273,379.28,0.0,379.28,0.0,0.583333,0.0,0.583333,0.0,0,7,2500.0,641.943628,156.644197,1.0,12,31.606666666666666,0.0,0.01905472,4.098100282642452,26-35,$0-$499,$500-$999,Female,Married,Employed
4004522,1,0,0,1529.206464,1.0,874.94,0.0,874.94,0.0,0.833333,0.0,0.75,0.0,0,18,1500.0,716.241063,1502.744095,0.0,12,72.91166666666668,0.0,1.019470976,0.4766221110986964,26-35,$1000-$1999,$500-$999,Female,Widowed,Student
4066296,0,0,0,5036.870531,1.0,1752.15,1564.16,187.99,1072.351863,1.0,0.916667,0.583333,0.25,4,53,10300.0,1489.597574,1549.64691,0.0,12,146.01250000000002,89.36265525,0.4890165564077669,0.9612496655770444,26-35,$3000+,$1000-$1999,Female,Married,Employed
3666851,1,0,0,32.042424,0.909091,400.41,0.0,489.39,0.0,0.833333,0.0,0.75,0.0,0,11,4500.0,353.570259,132.13182,0.666667,12,33.3675,0.0,0.0071205386666666,2.6758903267963765,18-25,$0-$499,$200-$499,Female,Widowed,Employed
3806832,0,0,0,4914.325665,1.0,1653.6,353.6,1300.0,1442.395734,0.75,0.25,0.583333,0.166667,3,14,5000.0,3410.253378,3451.70216,0.0,12,137.79999999999998,120.1996445,0.982865133,0.9879917848995408,26-35,$3000+,$2000+,Female,Married,Employed
4079949,0,0,0,1191.584153,1.0,4238.79,2220.39,2018.4,0.0,1.0,0.5,1.0,0.0,0,33,10500.0,3528.728592,287.515344,0.083333,12,353.2325,0.0,0.113484205047619,12.273183555727028,26-35,$1000-$1999,$2000+,Male,Single,Retired
4065730,0,0,1,98.420888,1.0,907.37,907.37,0.0,0.0,1.0,1.0,0.0,0.0,0,12,10000.0,908.907467,184.723457,1.0,12,75.61416666666666,0.0,0.0098420888,4.920368434854487,36-45,$0-$499,$500-$999,Female,Married,Student
3774840,1,0,0,43.42718,1.0,569.34,0.0,569.34,0.0,1.0,0.0,1.0,0.0,0,19,16500.0,758.421856,163.044353,1.0,12,47.445,0.0,0.0026319503030303,4.651629093833137,46-55,$0-$499,$500-$999,Female,Married,Self-employed
3220320,0,0,0,4497.213951,1.0,2001.19,210.43,1790.76,0.0,1.0,0.083333,1.0,0.0,0,30,4500.0,3058.768463,5067.863223,0.0,12,166.76583333333335,0.0,0.999380878,0.6035617632926791,36-45,$3000+,$2000+,Female,Married,Employed
3633682,0,0,0,257.997181,1.0,1020.47,185.0,835.47,0.0,0.916667,0.083333,0.916667,0.0,0,27,6500.0,1099.15757,163.155119,0.0,12,85.03916666666667,0.0,0.039691874,6.736886815056045,36-45,$0-$499,$1000-$1999,Male,Married,Retired
4082914,0,0,0,4507.733288,1.0,4754.32,3636.53,1117.79,0.0,1.0,0.833333,0.75,0.0,0,43,9500.0,1924.73689,957.077692,0.0,12,396.1933333333333,0.0,0.4744982408421053,2.0110560575055176,36-45,$3000+,$1000-$1999,Male,Married,Self-employed
1336257,0,0,0,77.45581,1.0,558.28,270.52,287.76,0.0,0.916667,0.25,0.833333,0.0,0,14,8000.0,601.746596,149.982513,0.333333,12,46.52333333333333,0.0,0.00968197625,4.012111705315938,18-25,$0-$499,$500-$999,Female,Married,Employed
3924081,0,0,0,1362.418281,1.0,1477.44,900.0,577.44,451.968387,1.0,0.111111,0.888889,0.111111,1,10,1500.0,559.095981,1058.84479,0.0,9,164.16,50.21870966666667,0.908278854,0.5280244907282398,18-25,$1000-$1999,$500-$999,Female,Married,Employed
